t_us,cmd_deg,meas_deg
2756,5.0,-1.4999983359080082
5487,5.0,-1.4999983359080082
8218,5.0,-1.4999983359080082
10944,5.0,-34.9999998755922
13668,5.0,-34.9999998755922
16391,5.0,-34.9999998755922
19118,5.0,-26.99999736710086
21840,5.0,-26.99999736710086
24560,5.0,-26.99999736710086
27289,5.0,-12.499997516215364
30010,5.0,-12.499997516215364
32736,5.0,-12.499997516215364
35457,5.0,-12.499997516215364
38178,5.0,-6.9999979260616865
40898,5.0,-6.9999979260616865
43626,5.0,-6.9999979260616865
46352,5.0,-4.499998422818614
49073,5.0,-4.499998422818614
51793,5.0,-4.499998422818614
54515,5.0,2.5000029183376618
57235,5.0,2.5000029183376618
59955,5.0,2.5000029183376618
62675,5.0,6.500004172583332
65397,5.0,6.500004172583332
68117,5.0,6.500004172583332
70838,5.0,6.500004172583332
73558,5.0,6.500004172583332
76286,5.0,6.500004172583332
79007,5.0,6.500004172583332
81728,5.0,8.499999677064284
84448,5.0,8.499999677064284
87169,5.0,8.499999677064284
89889,5.0,8.00000250849134
92610,5.0,8.00000250849134
95330,5.0,8.00000250849134
98055,5.0,7.000001341156276
100775,5.0,7.000001341156276
103496,5.0,7.000001341156276
106217,5.0,7.000001341156276
108944,5.0,9.000000260731817
111664,5.0,9.000000260731817
114385,5.0,9.000000260731817
117105,5.0,8.00000250849134
119827,5.0,8.00000250849134
122548,5.0,8.00000250849134
125269,5.0,7.500001924823808
127989,5.0,7.500001924823808
130711,5.0,7.500001924823808
133431,5.0,7.500001924823808
136152,5.0,7.500001924823808
138872,5.0,7.500001924823808
141596,5.0,7.500001924823808
144316,5.0,7.500001924823808
147037,5.0,7.500001924823808
149757,5.0,7.500001924823808
152485,5.0,8.499999677064284
155205,5.0,8.499999677064284
157925,5.0,8.499999677064284
160645,5.0,8.00000250849134
163367,5.0,8.00000250849134
166087,5.0,8.00000250849134
168808,5.0,8.00000250849134
171534,5.0,8.00000250849134
174255,5.0,8.00000250849134
176976,5.0,8.00000250849134
179698,5.0,8.00000250849134
182418,5.0,8.00000250849134
185140,5.0,8.00000250849134
187860,5.0,8.00000250849134
190587,5.0,8.00000250849134
193308,5.0,8.00000250849134
196029,5.0,7.000001341156276
198750,5.0,7.000001341156276
201470,5.0,7.000001341156276
204190,5.0,8.00000250849134
206914,5.0,8.00000250849134
209634,5.0,8.00000250849134
212357,5.0,8.00000250849134
215077,5.0,8.499999677064284
217803,5.0,8.499999677064284
220523,5.0,8.499999677064284
223243,5.0,7.000001341156276
225963,5.0,7.000001341156276
228684,5.0,7.000001341156276
231404,5.0,7.500001924823808
234125,5.0,7.500001924823808
236845,5.0,7.500001924823808
239566,5.0,8.00000250849134
242294,5.0,8.00000250849134
245014,5.0,8.00000250849134
247734,5.0,8.00000250849134
250455,5.0,8.00000250849134
253176,5.0,8.00000250849134
255898,5.0,8.00000250849134
258618,5.0,8.00000250849134
261344,5.0,8.00000250849134
264064,5.0,8.00000250849134
266784,5.0,8.499999677064284
269504,5.0,8.499999677064284
272226,5.0,8.499999677064284
274947,5.0,7.500001924823808
277667,5.0,7.500001924823808
280393,5.0,7.500001924823808
283114,5.0,7.500001924823808
285834,5.0,8.00000250849134
288555,5.0,8.00000250849134
291282,5.0,8.00000250849134
294005,5.0,7.500001924823808
296725,5.0,7.500001924823808
299446,5.0,7.500001924823808
302166,5.0,8.00000250849134
304887,5.0,8.00000250849134
307608,5.0,8.00000250849134
310328,5.0,9.000000260731817
313047,5.0,9.000000260731817
315772,5.0,9.000000260731817
318492,5.0,9.000000260731817
321212,5.0,8.00000250849134
323933,5.0,8.00000250849134
326655,5.0,8.00000250849134
329375,5.0,8.00000250849134
332095,5.0,8.00000250849134
334815,5.0,8.00000250849134
337537,5.0,8.499999677064284
340257,5.0,8.499999677064284
342977,5.0,8.499999677064284
345697,5.0,8.00000250849134
348419,5.0,8.00000250849134
351139,5.0,8.00000250849134
353861,5.0,8.00000250849134
356585,5.0,7.500001924823808
359307,5.0,7.500001924823808
362027,5.0,7.500001924823808
364747,5.0,8.499999677064284
367473,5.0,8.499999677064284
370194,5.0,8.499999677064284
372914,5.0,8.00000250849134
375634,5.0,8.00000250849134
378354,5.0,8.00000250849134
381076,5.0,7.500001924823808
383796,5.0,7.500001924823808
386515,5.0,7.500001924823808
389235,5.0,7.500001924823808
391956,5.0,8.00000250849134
394677,5.0,8.00000250849134
397397,5.0,8.00000250849134
400117,5.0,7.500001924823808
402839,5.0,7.500001924823808
405559,5.0,7.500001924823808
408287,5.0,7.500001924823808
411013,5.0,7.500001924823808
413735,5.0,7.500001924823808
416455,5.0,8.499999677064284
419176,5.0,8.499999677064284
421896,5.0,8.499999677064284
424617,5.0,8.499999677064284
427337,5.0,7.500001924823808
430064,5.0,7.500001924823808
432783,5.0,7.500001924823808
435504,5.0,8.00000250849134
438225,5.0,8.00000250849134
440945,5.0,8.00000250849134
443665,5.0,7.500001924823808
446388,5.0,7.500001924823808
449109,5.0,7.500001924823808
451829,5.0,8.499999677064284
454549,5.0,8.499999677064284
457271,5.0,8.499999677064284
459991,5.0,8.499999677064284
462715,5.0,8.499999677064284
465435,5.0,8.499999677064284
468156,5.0,8.499999677064284
470876,5.0,8.00000250849134
473598,5.0,8.00000250849134
476318,5.0,8.00000250849134
479039,5.0,8.499999677064284
481759,5.0,8.499999677064284
484479,5.0,8.499999677064284
487198,5.0,8.00000250849134
489920,5.0,8.00000250849134
492640,5.0,8.00000250849134
495366,5.0,8.00000250849134
498085,5.0,7.500001924823808
500806,5.0,7.500001924823808
503527,5.0,7.500001924823808
506247,5.0,8.00000250849134
508967,5.0,8.00000250849134
511690,5.0,8.00000250849134
514416,5.0,7.000001341156276
517144,5.0,7.000001341156276
519864,5.0,7.000001341156276
522586,5.0,7.500001924823808
525306,5.0,7.500001924823808
528026,5.0,7.500001924823808
530746,5.0,7.500001924823808
533467,5.0,8.00000250849134
536187,5.0,8.00000250849134
538907,5.0,8.00000250849134
541627,5.0,7.500001924823808
544347,5.0,7.500001924823808
547067,5.0,7.500001924823808
549787,5.0,8.00000250849134
552507,5.0,8.00000250849134
555230,5.0,8.00000250849134
557957,5.0,8.499999677064284
560677,5.0,8.499999677064284
563397,5.0,8.499999677064284
566119,5.0,8.499999677064284
568839,5.0,7.500001924823808
571561,5.0,7.500001924823808
574287,5.0,7.500001924823808
577010,5.0,8.00000250849134
579735,5.0,8.00000250849134
582455,5.0,8.00000250849134
585175,5.0,8.00000250849134
587897,5.0,8.00000250849134
590617,5.0,8.00000250849134
593337,5.0,7.500001924823808
596058,5.0,7.500001924823808
598780,5.0,7.500001924823808
601500,5.0,7.500001924823808
604221,5.0,9.000000260731817
606941,5.0,9.000000260731817
609663,5.0,9.000000260731817
612386,5.0,9.000000260731817
615106,5.0,9.000000260731817
617826,5.0,9.000000260731817
620549,5.0,8.00000250849134
623276,5.0,8.00000250849134
626003,5.0,8.00000250849134
628723,5.0,7.500001924823808
631445,5.0,7.500001924823808
634165,5.0,7.500001924823808
636893,5.0,7.500001924823808
639613,5.0,8.499999677064284
642334,5.0,8.499999677064284
645054,5.0,8.499999677064284
647774,5.0,7.500001924823808
650497,5.0,7.500001924823808
653219,5.0,7.500001924823808
655939,5.0,7.500001924823808
658659,5.0,7.500001924823808
661379,5.0,7.500001924823808
664100,5.0,8.00000250849134
666819,5.0,8.00000250849134
669544,5.0,8.00000250849134
672264,5.0,8.00000250849134
674986,5.0,8.00000250849134
677706,5.0,8.00000250849134
680426,5.0,8.00000250849134
683145,5.0,7.000001341156276
685867,5.0,7.000001341156276
688588,5.0,7.000001341156276
691308,5.0,8.00000250849134
694028,5.0,8.00000250849134
696749,5.0,8.00000250849134
699469,5.0,8.00000250849134
702189,5.0,8.00000250849134
704909,5.0,8.00000250849134
707630,5.0,8.00000250849134
710356,5.0,8.00000250849134
713076,5.0,8.00000250849134
715796,5.0,8.00000250849134
718519,5.0,7.500001924823808
721245,5.0,7.500001924823808
723965,5.0,7.500001924823808
726685,5.0,7.500001924823808
729408,5.0,7.500001924823808
732134,5.0,7.500001924823808
734855,5.0,8.499999677064284
737582,5.0,8.499999677064284
740305,5.0,8.499999677064284
743025,5.0,8.499999677064284
745752,5.0,7.500001924823808
748471,5.0,7.500001924823808
751191,5.0,7.500001924823808
753913,5.0,8.00000250849134
756632,5.0,8.00000250849134
759352,5.0,8.00000250849134
762073,5.0,8.00000250849134
764794,5.0,8.00000250849134
767514,5.0,8.00000250849134
770234,5.0,8.00000250849134
772956,5.0,8.00000250849134
775676,5.0,8.00000250849134
778396,5.0,8.00000250849134
781115,5.0,8.00000250849134
783837,5.0,8.00000250849134
786557,5.0,8.00000250849134
789284,5.0,7.500001924823808
792004,5.0,7.500001924823808
794726,5.0,7.500001924823808
797446,5.0,8.00000250849134
800168,5.0,8.00000250849134
802888,5.0,8.00000250849134
805610,5.0,8.00000250849134
808330,5.0,8.00000250849134
811050,5.0,8.00000250849134
813770,5.0,8.00000250849134
816491,5.0,8.00000250849134
819214,5.0,8.00000250849134
821935,5.0,8.00000250849134
824654,5.0,8.499999677064284
827377,5.0,8.499999677064284
830104,5.0,8.499999677064284
832824,5.0,7.500001924823808
835544,5.0,7.500001924823808
838267,5.0,7.500001924823808
840993,5.0,7.000001341156276
843715,5.0,7.000001341156276
846434,5.0,7.000001341156276
849156,5.0,7.000001341156276
851883,5.0,7.500001924823808
854603,5.0,7.500001924823808
857324,5.0,7.500001924823808
860045,5.0,8.499999677064284
862765,5.0,8.499999677064284
865486,5.0,8.499999677064284
868206,5.0,7.500001924823808
870928,5.0,7.500001924823808
873648,5.0,7.500001924823808
876369,5.0,8.499999677064284
879089,5.0,8.499999677064284
881810,5.0,8.499999677064284
884534,5.0,8.499999677064284
887254,5.0,8.499999677064284
889974,5.0,8.499999677064284
892696,5.0,8.499999677064284
895423,5.0,8.499999677064284
898143,5.0,8.499999677064284
900863,5.0,8.499999677064284
903586,5.0,7.500001924823808
906312,5.0,7.500001924823808
909033,5.0,7.500001924823808
911753,5.0,8.00000250849134
914474,5.0,8.00000250849134
917195,5.0,8.00000250849134
919915,5.0,8.00000250849134
922635,5.0,8.499999677064284
925357,5.0,8.499999677064284
928077,5.0,8.499999677064284
930797,5.0,8.499999677064284
933517,5.0,8.499999677064284
936239,5.0,8.499999677064284
938963,5.0,7.500001924823808
941683,5.0,7.500001924823808
944403,5.0,7.500001924823808
947125,5.0,8.00000250849134
949846,5.0,8.00000250849134
952566,5.0,8.00000250849134
955296,5.0,8.00000250849134
958018,5.0,8.00000250849134
960742,5.0,8.00000250849134
963462,5.0,8.00000250849134
966182,5.0,7.500001924823808
968904,5.0,7.500001924823808
971631,5.0,7.500001924823808
974359,5.0,8.499999677064284
977079,5.0,8.499999677064284
