t_us,cmd_deg,meas_deg
2741,5.0,-0.39647540629935435
5471,5.0,0.6607934821971202
8198,5.0,0.6607934821971202
10923,5.0,0.6607934821971202
13645,5.0,-19.95594813593684
16366,5.0,-19.95594813593684
19087,5.0,-19.95594813593684
21814,5.0,-12.02643147221328
24534,5.0,-12.02643147221328
27255,5.0,-12.02643147221328
29987,5.0,-12.02643147221328
32708,5.0,-1.9823787390440661
35428,5.0,-1.9823787390440661
38148,5.0,-1.9823787390440661
40868,5.0,4.889869036183018
43591,5.0,4.889869036183018
46310,5.0,4.889869036183018
49030,5.0,2.2466951073945376
51750,5.0,2.2466951073945376
54471,5.0,2.2466951073945376
57191,5.0,8.061672286577853
59911,5.0,8.061672286577853
62630,5.0,8.061672286577853
65351,5.0,8.061672286577853
68071,5.0,5.9471379246794935
70791,5.0,5.9471379246794935
73511,5.0,5.9471379246794935
76232,5.0,7.004406813175968
78952,5.0,7.004406813175968
81673,5.0,7.004406813175968
84397,5.0,7.004406813175968
87118,5.0,7.004406813175968
89838,5.0,7.004406813175968
92558,5.0,7.533039549876911
95278,5.0,7.533039549876911
97999,5.0,7.533039549876911
100719,5.0,7.533039549876911
103439,5.0,8.061672286577853
106158,5.0,8.061672286577853
108880,5.0,8.061672286577853
111600,5.0,8.061672286577853
114320,5.0,8.061672286577853
117045,5.0,8.061672286577853
119765,5.0,8.590311853467973
122484,5.0,8.590311853467973
125205,5.0,8.590311853467973
127925,5.0,8.590311853467973
130644,5.0,8.590311853467973
133364,5.0,8.590311853467973
136083,5.0,8.590311853467973
138803,5.0,9.118944590168917
141524,5.0,9.118944590168917
144244,5.0,9.118944590168917
146970,5.0,7.533039549876911
149690,5.0,7.533039549876911
152411,5.0,7.533039549876911
155131,5.0,9.118944590168917
157854,5.0,9.118944590168917
160573,5.0,9.118944590168917
163295,5.0,8.590311853467973
166014,5.0,8.590311853467973
168741,5.0,8.590311853467973
171460,5.0,8.590311853467973
174181,5.0,8.061672286577853
176902,5.0,8.061672286577853
179622,5.0,8.061672286577853
182342,5.0,8.061672286577853
185063,5.0,8.061672286577853
187783,5.0,8.061672286577853
190502,5.0,8.590311853467973
193221,5.0,8.590311853467973
195943,5.0,8.590311853467973
198663,5.0,8.590311853467973
201382,5.0,8.590311853467973
204101,5.0,8.590311853467973
206823,5.0,8.590311853467973
209543,5.0,8.061672286577853
212272,5.0,8.061672286577853
214992,5.0,8.061672286577853
