t_us,cmd_deg,meas_deg
2754,5.0,-6.198347159997733
5489,5.0,-6.198347159997733
8213,5.0,-6.198347159997733
10937,5.0,10.165292006170061
13659,5.0,10.165292006170061
16389,5.0,10.165292006170061
19115,5.0,11.15702522950538
21837,5.0,11.15702522950538
24558,5.0,11.15702522950538
27281,5.0,11.15702522950538
30004,5.0,6.198348867545027
32725,5.0,6.198348867545027
35445,5.0,6.198348867545027
38167,5.0,1.2396690904900878
40893,5.0,1.2396690904900878
43613,5.0,1.2396690904900878
46342,5.0,3.223142367349899
49065,5.0,3.223142367349899
51786,5.0,3.223142367349899
54510,5.0,-0.7438007712751349
57230,5.0,-0.7438007712751349
59952,5.0,-0.7438007712751349
62672,5.0,-0.7438007712751349
65392,5.0,-1.2396690904900878
68112,5.0,-1.2396690904900878
70835,5.0,-1.2396690904900878
73555,5.0,-0.7438007712751349
76275,5.0,-0.7438007712751349
78995,5.0,-0.7438007712751349
81717,5.0,-0.7438007712751349
84437,5.0,-0.7438007712751349
87161,5.0,-0.7438007712751349
89881,5.0,0.7438007712751349
92604,5.0,0.7438007712751349
95333,5.0,0.7438007712751349
98054,5.0,0.24793245206018197
100774,5.0,0.24793245206018197
103496,5.0,0.24793245206018197
106217,5.0,0.24793245206018197
108940,5.0,0.7438007712751349
111660,5.0,0.7438007712751349
114382,5.0,0.7438007712751349
117102,5.0,-0.7438007712751349
119822,5.0,-0.7438007712751349
122541,5.0,-0.7438007712751349
125263,5.0,0.7438007712751349
127983,5.0,0.7438007712751349
130703,5.0,0.7438007712751349
133424,5.0,-0.24793245206018197
136146,5.0,-0.24793245206018197
138866,5.0,-0.24793245206018197
141587,5.0,-0.24793245206018197
144307,5.0,0.24793245206018197
147029,5.0,0.24793245206018197
149753,5.0,0.24793245206018197
152473,5.0,0.24793245206018197
155193,5.0,0.24793245206018197
157915,5.0,0.24793245206018197
160636,5.0,0.7438007712751349
163357,5.0,0.7438007712751349
166077,5.0,0.7438007712751349
168799,5.0,0.7438007712751349
171519,5.0,0.7438007712751349
174239,5.0,0.7438007712751349
176959,5.0,0.7438007712751349
179682,5.0,0.24793245206018197
182404,5.0,0.24793245206018197
185124,5.0,0.24793245206018197
187844,5.0,0.24793245206018197
190566,5.0,0.24793245206018197
193286,5.0,0.24793245206018197
196007,5.0,0.7438007712751349
198727,5.0,0.7438007712751349
201448,5.0,0.7438007712751349
204168,5.0,0.24793245206018197
206888,5.0,0.24793245206018197
209608,5.0,0.24793245206018197
212338,5.0,0.24793245206018197
215059,5.0,1.7355374097050407
217779,5.0,1.7355374097050407
220500,5.0,1.7355374097050407
223221,5.0,1.2396690904900878
225941,5.0,1.2396690904900878
228662,5.0,1.2396690904900878
231382,5.0,0.24793245206018197
234105,5.0,0.24793245206018197
236825,5.0,0.24793245206018197
239545,5.0,0.7438007712751349
242266,5.0,0.7438007712751349
244988,5.0,0.7438007712751349
247708,5.0,0.7438007712751349
250428,5.0,0.24793245206018197
253148,5.0,0.24793245206018197
255871,5.0,0.24793245206018197
258592,5.0,2.2314023138254044
261311,5.0,2.2314023138254044
264032,5.0,2.2314023138254044
266753,5.0,0.24793245206018197
269474,5.0,0.24793245206018197
272195,5.0,0.24793245206018197
274917,5.0,0.7438007712751349
277640,5.0,0.7438007712751349
280360,5.0,0.7438007712751349
283081,5.0,0.7438007712751349
285807,5.0,0.7438007712751349
288528,5.0,0.7438007712751349
291248,5.0,0.7438007712751349
293969,5.0,0.7438007712751349
296689,5.0,0.7438007712751349
299411,5.0,0.7438007712751349
302131,5.0,0.7438007712751349
304852,5.0,0.7438007712751349
307572,5.0,0.7438007712751349
310294,5.0,0.24793245206018197
313015,5.0,0.24793245206018197
315735,5.0,0.24793245206018197
318458,5.0,0.24793245206018197
321179,5.0,1.7355374097050407
323899,5.0,1.7355374097050407
326619,5.0,1.7355374097050407
329349,5.0,0.7438007712751349
332077,5.0,0.7438007712751349
334797,5.0,0.7438007712751349
337518,5.0,0.24793245206018197
340238,5.0,0.24793245206018197
342960,5.0,0.24793245206018197
345680,5.0,-0.24793245206018197
348400,5.0,-0.24793245206018197
351126,5.0,-0.24793245206018197
353848,5.0,-0.24793245206018197
356568,5.0,0.7438007712751349
359289,5.0,0.7438007712751349
362009,5.0,0.7438007712751349
364731,5.0,0.7438007712751349
367451,5.0,0.7438007712751349
370171,5.0,0.7438007712751349
372891,5.0,0.24793245206018197
375613,5.0,0.24793245206018197
378343,5.0,0.24793245206018197
381064,5.0,1.2396690904900878
383784,5.0,1.2396690904900878
386506,5.0,1.2396690904900878
389227,5.0,1.2396690904900878
391947,5.0,0.7438007712751349
394667,5.0,0.7438007712751349
397389,5.0,0.7438007712751349
400109,5.0,0.24793245206018197
402829,5.0,0.24793245206018197
405556,5.0,0.24793245206018197
408285,5.0,0.7438007712751349
411005,5.0,0.7438007712751349
413725,5.0,0.7438007712751349
416446,5.0,-0.7438007712751349
419167,5.0,-0.7438007712751349
421888,5.0,-0.7438007712751349
424608,5.0,-0.7438007712751349
427336,5.0,0.24793245206018197
430064,5.0,0.24793245206018197
432791,5.0,0.24793245206018197
435511,5.0,-0.7438007712751349
438231,5.0,-0.7438007712751349
440953,5.0,-0.7438007712751349
443673,5.0,0.7438007712751349
446393,5.0,0.7438007712751349
449113,5.0,0.7438007712751349
451835,5.0,1.7355374097050407
454555,5.0,1.7355374097050407
457275,5.0,1.7355374097050407
459995,5.0,1.7355374097050407
462716,5.0,1.2396690904900878
465441,5.0,1.2396690904900878
468161,5.0,1.2396690904900878
470881,5.0,1.2396690904900878
473605,5.0,1.2396690904900878
476333,5.0,1.2396690904900878
479054,5.0,0.7438007712751349
481774,5.0,0.7438007712751349
484495,5.0,0.7438007712751349
487220,5.0,0.24793245206018197
489940,5.0,0.24793245206018197
492660,5.0,0.24793245206018197
495383,5.0,0.24793245206018197
498103,5.0,1.7355374097050407
500823,5.0,1.7355374097050407
503543,5.0,1.7355374097050407
506264,5.0,1.7355374097050407
508985,5.0,1.7355374097050407
511711,5.0,1.7355374097050407
514432,5.0,-0.24793245206018197
517153,5.0,-0.24793245206018197
519874,5.0,-0.24793245206018197
522594,5.0,1.2396690904900878
525314,5.0,1.2396690904900878
528036,5.0,1.2396690904900878
530761,5.0,1.2396690904900878
533482,5.0,0.7438007712751349
536201,5.0,0.7438007712751349
538921,5.0,0.7438007712751349
541643,5.0,1.7355374097050407
544363,5.0,1.7355374097050407
547083,5.0,1.7355374097050407
549805,5.0,-0.24793245206018197
552525,5.0,-0.24793245206018197
555245,5.0,-0.24793245206018197
557965,5.0,0.7438007712751349
560687,5.0,0.7438007712751349
563407,5.0,0.7438007712751349
566127,5.0,0.7438007712751349
568847,5.0,1.7355374097050407
571574,5.0,1.7355374097050407
574295,5.0,1.7355374097050407
577015,5.0,0.7438007712751349
579735,5.0,0.7438007712751349
582456,5.0,0.7438007712751349
585176,5.0,0.7438007712751349
587897,5.0,0.7438007712751349
590617,5.0,0.7438007712751349
593353,5.0,0.24793245206018197
596080,5.0,0.24793245206018197
598800,5.0,0.24793245206018197
601520,5.0,0.24793245206018197
604242,5.0,0.24793245206018197
606962,5.0,0.24793245206018197
609683,5.0,0.24793245206018197
612403,5.0,1.2396690904900878
615125,5.0,1.2396690904900878
617845,5.0,1.2396690904900878
620565,5.0,0.24793245206018197
623286,5.0,0.24793245206018197
626007,5.0,0.24793245206018197
628727,5.0,0.7438007712751349
631448,5.0,0.7438007712751349
634167,5.0,0.7438007712751349
636893,5.0,0.7438007712751349
639614,5.0,-1.2396690904900878
642342,5.0,-1.2396690904900878
645063,5.0,-1.2396690904900878
647784,5.0,0.24793245206018197
650510,5.0,0.24793245206018197
653230,5.0,0.24793245206018197
655951,5.0,0.24793245206018197
658672,5.0,0.24793245206018197
661392,5.0,0.24793245206018197
664113,5.0,1.2396690904900878
666833,5.0,1.2396690904900878
669555,5.0,1.2396690904900878
