t_us,cmd_deg,meas_deg
2761,2.0,0.7964615298361069
5488,2.0,0.7964615298361069
8212,2.0,0.7964615298361069
10937,2.0,-1.858407390372092
13661,2.0,-1.858407390372092
16385,2.0,-1.858407390372092
19107,2.0,-1.858407390372092
21830,2.0,1.3274336063304522
24552,2.0,1.3274336063304522
27273,2.0,1.3274336063304522
29994,2.0,0.7964615298361069
32716,2.0,0.7964615298361069
35437,2.0,0.7964615298361069
38158,2.0,1.3274336063304522
40883,2.0,1.3274336063304522
43606,2.0,1.3274336063304522
46340,2.0,-0.26548603824717265
49064,2.0,-0.26548603824717265
51785,2.0,-0.26548603824717265
54507,2.0,-0.26548603824717265
57228,2.0,1.8584090979193864
59952,2.0,1.8584090979193864
62672,2.0,1.8584090979193864
65394,2.0,1.8584090979193864
68115,2.0,1.8584090979193864
70836,2.0,1.8584090979193864
73556,2.0,1.8584090979193864
76281,2.0,1.8584090979193864
79008,2.0,1.8584090979193864
81728,2.0,2.3893811744137317
84448,2.0,2.3893811744137317
87171,2.0,2.3893811744137317
89897,2.0,2.3893811744137317
92618,2.0,3.451328742497011
95339,2.0,3.451328742497011
98061,2.0,3.451328742497011
100787,2.0,2.3893811744137317
103507,2.0,2.3893811744137317
106228,2.0,2.3893811744137317
108950,2.0,1.8584090979193864
111676,2.0,1.8584090979193864
114397,2.0,1.8584090979193864
117117,2.0,1.8584090979193864
119839,2.0,1.8584090979193864
122566,2.0,1.8584090979193864
125286,2.0,1.8584090979193864
128007,2.0,3.451328742497011
130727,2.0,3.451328742497011
133448,2.0,3.451328742497011
136168,2.0,1.8584090979193864
138889,2.0,1.8584090979193864
141611,2.0,1.8584090979193864
144338,2.0,1.8584090979193864
147060,2.0,1.8584090979193864
149780,2.0,1.8584090979193864
152502,2.0,2.920353250908077
155223,2.0,2.920353250908077
157945,2.0,2.920353250908077
160665,2.0,2.920353250908077
163387,2.0,2.920353250908077
166108,2.0,2.920353250908077
168828,2.0,2.920353250908077
171548,2.0,3.451328742497011
174270,2.0,3.451328742497011
176996,2.0,3.451328742497011
179717,2.0,2.3893811744137317
182437,2.0,2.3893811744137317
185159,2.0,2.3893811744137317
187885,2.0,2.3893811744137317
190605,2.0,2.3893811744137317
193337,2.0,2.3893811744137317
196059,2.0,2.3893811744137317
198780,2.0,2.3893811744137317
201503,2.0,2.3893811744137317
204223,2.0,2.3893811744137317
206945,2.0,1.8584090979193864
209665,2.0,1.8584090979193864
212392,2.0,1.8584090979193864
215113,2.0,1.8584090979193864
217835,2.0,1.8584090979193864
220555,2.0,1.8584090979193864
223275,2.0,2.3893811744137317
225995,2.0,2.3893811744137317
228717,2.0,2.3893811744137317
231438,2.0,2.3893811744137317
234159,2.0,2.3893811744137317
236882,2.0,2.3893811744137317
239604,2.0,2.3893811744137317
242325,2.0,2.3893811744137317
245052,2.0,2.3893811744137317
247772,2.0,2.3893811744137317
250494,2.0,1.8584090979193864
253214,2.0,1.8584090979193864
255935,2.0,1.8584090979193864
258661,2.0,2.3893811744137317
261383,2.0,2.3893811744137317
264104,2.0,2.3893811744137317
