t_us,cmd_deg,meas_deg
2760,10.0,-12.631577695631428
5489,10.0,-12.631577695631428
8216,10.0,-12.142855461843766
10949,10.0,-12.142855461843766
13673,10.0,-12.142855461843766
16396,10.0,-12.142855461843766
19117,10.0,25.97744974528982
21840,10.0,25.97744974528982
24561,10.0,25.97744974528982
27282,10.0,10.827069035608787
30003,10.0,10.827069035608787
32726,10.0,10.827069035608787
35450,10.0,1.0526311900447365
38171,10.0,1.0526311900447365
40891,10.0,1.0526311900447365
43613,10.0,0.5639106638043696
46340,10.0,0.5639106638043696
49061,10.0,0.5639106638043696
51781,10.0,0.5639106638043696
54503,10.0,0.07518672246941371
57223,10.0,0.07518672246941371
59946,10.0,0.07518672246941371
62668,10.0,5.939850112826762
65390,10.0,5.939850112826762
68111,10.0,5.939850112826762
70832,10.0,5.451129586586395
73552,10.0,5.451129586586395
76274,10.0,5.451129586586395
78994,10.0,5.939850112826762
81715,10.0,5.939850112826762
84435,10.0,5.939850112826762
87157,10.0,5.939850112826762
89882,10.0,6.428574054161718
92602,10.0,6.428574054161718
95322,10.0,6.428574054161718
98045,10.0,6.917294580402085
100765,10.0,6.917294580402085
103485,10.0,6.917294580402085
106205,10.0,6.428574054161718
108936,10.0,6.428574054161718
111661,10.0,6.428574054161718
114389,10.0,6.917294580402085
117109,10.0,6.917294580402085
119831,10.0,6.917294580402085
122551,10.0,6.917294580402085
125272,10.0,6.428574054161718
127992,10.0,6.428574054161718
130713,10.0,6.428574054161718
133433,10.0,5.451129586586395
136153,10.0,5.451129586586395
138873,10.0,5.451129586586395
141595,10.0,6.428574054161718
144315,10.0,6.428574054161718
147036,10.0,6.428574054161718
149756,10.0,5.939850112826762
152477,10.0,5.939850112826762
155202,10.0,5.939850112826762
157922,10.0,5.939850112826762
160649,10.0,7.406015106642452
163371,10.0,7.406015106642452
166092,10.0,7.406015106642452
168813,10.0,6.428574054161718
171533,10.0,6.428574054161718
174255,10.0,6.428574054161718
176975,10.0,5.939850112826762
179697,10.0,5.939850112826762
182417,10.0,5.939850112826762
185139,10.0,5.939850112826762
187859,10.0,5.939850112826762
190579,10.0,5.939850112826762
193299,10.0,5.939850112826762
196021,10.0,6.917294580402085
198744,10.0,6.917294580402085
201464,10.0,6.917294580402085
204185,10.0,6.428574054161718
206907,10.0,6.428574054161718
209635,10.0,6.428574054161718
212362,10.0,6.428574054161718
215082,10.0,6.428574054161718
217804,10.0,6.428574054161718
220524,10.0,6.428574054161718
223245,10.0,6.428574054161718
225964,10.0,6.428574054161718
228686,10.0,6.428574054161718
