t_us,cmd_deg,meas_deg
2742,15.0,-16.690393708887285
5468,15.0,-16.690393708887285
8192,15.0,-16.690393708887285
10917,15.0,21.67259324237604
13639,15.0,21.67259324237604
16372,15.0,21.67259324237604
19103,15.0,21.67259324237604
21830,15.0,11.209959195633463
24552,15.0,11.209959195633463
27273,15.0,11.209959195633463
29994,15.0,0.24911065969335547
32716,15.0,0.24911065969335547
35438,15.0,0.24911065969335547
38159,15.0,0.24911065969335547
40879,15.0,0.24911065969335547
43601,15.0,0.24911065969335547
46321,15.0,1.7437677876643105
49042,15.0,1.7437677876643105
51761,15.0,1.7437677876643105
54483,15.0,5.231317023371287
57203,15.0,5.231317023371287
59923,15.0,5.231317023371287
62642,15.0,5.231317023371287
65364,15.0,1.7437677876643105
68093,15.0,1.7437677876643105
70815,15.0,1.7437677876643105
73535,15.0,0.7473319790800664
76257,15.0,0.7473319790800664
78985,15.0,0.7473319790800664
81707,15.0,6.72598098153142
84426,15.0,6.72598098153142
87148,15.0,6.72598098153142
89869,15.0,8.718859428889086
92590,15.0,8.718859428889086
95309,15.0,8.718859428889086
98032,15.0,8.718859428889086
100752,15.0,12.206401834406885
103472,15.0,12.206401834406885
106192,15.0,12.206401834406885
108914,15.0,12.206401834406885
111634,15.0,12.206401834406885
114354,15.0,12.206401834406885
117074,15.0,12.206401834406885
119803,15.0,12.206401834406885
122523,15.0,12.206401834406885
125243,15.0,12.206401834406885
127963,15.0,12.206401834406885
130684,15.0,12.206401834406885
133405,15.0,12.206401834406885
136125,15.0,11.209959195633463
138845,15.0,11.209959195633463
141566,15.0,11.209959195633463
144286,15.0,11.708187345209351
147007,15.0,11.708187345209351
149727,15.0,11.708187345209351
152448,15.0,10.71174470643593
155168,15.0,10.71174470643593
157888,15.0,10.71174470643593
160608,15.0,12.704623153793596
163330,15.0,12.704623153793596
166050,15.0,12.704623153793596
168770,15.0,12.704623153793596
171490,15.0,11.209959195633463
174211,15.0,11.209959195633463
176931,15.0,11.209959195633463
179658,15.0,10.71174470643593
182386,15.0,10.71174470643593
185107,15.0,10.71174470643593
187827,15.0,13.202851303369485
190547,15.0,13.202851303369485
193267,15.0,13.202851303369485
195988,15.0,11.708187345209351
198709,15.0,11.708187345209351
201429,15.0,11.708187345209351
204148,15.0,11.708187345209351
206868,15.0,11.708187345209351
209588,15.0,11.708187345209351
212310,15.0,11.708187345209351
215030,15.0,13.202851303369485
217750,15.0,13.202851303369485
220471,15.0,13.202851303369485
223191,15.0,12.704623153793596
225910,15.0,12.704623153793596
228630,15.0,12.704623153793596
231350,15.0,11.708187345209351
234069,15.0,11.708187345209351
236798,15.0,11.708187345209351
239520,15.0,12.206401834406885
242240,15.0,12.206401834406885
244960,15.0,12.206401834406885
247680,15.0,12.206401834406885
250401,15.0,11.209959195633463
253124,15.0,11.209959195633463
255852,15.0,11.209959195633463
258572,15.0,10.71174470643593
261294,15.0,10.71174470643593
264013,15.0,10.71174470643593
266733,15.0,11.708187345209351
